grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_retour
29,21,1,39,0.0
30,21,1,45,0.0
31,21,1,19,0.0
32,21,1,33,0.0
33,21,1,22,0.0
34,21,1,8,0.0
35,21,1,4,0.0
0,22,1,8,0.0
1,22,1,11,0.0
2,22,1,15,0.0
3,22,1,27,0.0
4,22,1,19,0.0
5,22,2,41,0.0
6,22,1,44,0.0
7,22,1,52,0.0
8,22,1,82,0.0
9,22,1,87,0.0
10,22,1,108,0.0
11,22,1,166,0.0
12,22,1,32,0.0
13,22,0,0,0.0
14,22,0,0,0.0
15,22,0,0,0.0
16,22,1,1,0.0
17,22,1,4,0.0
18,22,1,14,0.0
19,22,1,23,0.0
20,22,1,29,0.0
21,22,1,12,0.0
22,22,1,10,0.0
23,22,1,27,0.0
24,22,1,81,0.0
25,22,1,91,0.0
26,22,1,27,0.0
27,22,1,29,0.0
28,22,1,40,0.0
29,22,1,30,0.0
30,22,1,22,0.0
31,22,1,22,0.0
32,22,1,34,0.0
33,22,1,15,0.0
34,22,1,15,0.0
35,22,1,5,0.0
0,23,1,2,0.0
1,23,1,3,0.0
2,23,1,17,0.0
3,23,1,24,0.0
4,23,1,20,0.0
5,23,1,40,0.0
6,23,1,55,0.0
7,23,1,63,0.0
8,23,1,85,0.0
9,23,1,100,0.0
10,23,1,95,0.0
11,23,1,141,0.0
12,23,2,26,0.0
13,23,1,2,0.0
14,23,2,4,0.0
15,23,1,8,0.0
16,23,1,15,0.0
17,23,1,25,0.0
18,23,1,33,0.0
19,23,1,36,0.0
20,23,1,41,0.0
21,23,1,32,0.0
22,23,1,22,0.0
23,23,1,58,0.0
24,23,1,137,0.0
25,23,1,43,0.0
26,23,1,30,0.0
27,23,1,42,0.0
28,23,1,21,0.0
29,23,1,20,0.0
30,23,1,28,0.0
31,23,1,15,0.0
32,23,1,34,0.0
33,23,1,15,0.0
34,23,1,18,0.0
35,23,1,19,0.0
0,24,0,0,0.0
1,24,1,12,0.0
2,24,1,12,0.0
3,24,1,29,0.0
4,24,1,37,0.0
5,24,1,43,0.0
6,24,1,45,0.0
7,24,1,88,0.0
8,24,1,81,0.0
9,24,1,103,0.0
10,24,1,98,0.0
11,24,2,109,0.0
12,24,1,40,0.0
13,24,1,47,0.0
14,24,1,70,0.0
15,24,1,84,0.0
16,24,1,98,0.0
17,24,1,109,0.0
18,24,1,112,0.0
19,24,1,120,0.0
20,24,1,135,0.0
21,24,1,127,0.0
22,24,1,129,0.0
23,24,2,125,0.0
24,24,2,143,0.0
25,24,1,14,0.0
26,24,1,31,0.0
27,24,1,39,0.0
28,24,1,16,0.0
29,24,1,14,0.0
30,24,1,38,0.0
31,24,1,31,0.0
32,24,1,29,0.0
33,24,1,10,0.0
34,24,1,23,0.0
35,24,1,2,0.0
0,25,0,0,0.0
1,25,1,13,0.0
2,25,1,8,0.0
3,25,1,19,0.0
4,25,1,32,0.0
5,25,1,43,0.0
6,25,1,72,0.0
7,25,1,91,0.0
8,25,1,106,0.0
9,25,1,84,0.0
10,25,1,93,0.0
11,25,1,75,0.0
12,25,1,105,0.0
13,25,1,149,0.0
14,25,1,171,0.0
15,25,1,171,0.0
16,25,1,180,0.0
17,25,2,172,0.0
18,25,1,170,0.0
19,25,1,164,0.0
20,25,1,162,0.0
21,25,1,148,0.0
22,25,1,151,0.0
23,25,2,129,0.0
24,25,1,26,0.0
25,25,1,22,0.0
26,25,1,36,0.0
27,25,1,21,0.0
28,25,1,27,0.0
29,25,1,32,0.0
30,25,1,14,0.0
31,25,1,22,0.0
32,25,1,23,0.0
33,25,1,10,0.0
34,25,1,15,0.0
35,25,1,5,0.0
0,26,0,0,0.0
1,26,1,9,0.0
2,26,1,13,0.0
3,26,1,19,0.0
4,26,1,41,0.0
5,26,1,99,0.0
6,26,1,438,0.0
7,26,1,270,0.0
8,26,1,89,0.0
9,26,1,66,0.0
10,26,1,90,0.0
11,26,1,99,0.0
12,26,1,60,0.0
13,26,1,37,0.0
14,26,1,14,0.0
15,26,1,9,0.0
16,26,1,6,0.0
17,26,1,7,0.0
18,26,1,9,0.0
19,26,1,15,0.0
20,26,1,26,0.0
21,26,1,30,0.0
22,26,1,21,0.0
23,26,1,10,0.0
24,26,1,18,0.0
25,26,1,31,0.0
26,26,1,26,0.0
27,26,1,37,0.0
28,26,1,26,0.0
29,26,1,21,0.0
