grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_aller
21,23,0,0,0.0
22,23,1,4,0.0
23,23,1,30,0.0
24,23,1,55,0.0
25,23,1,26,0.0
26,23,1,28,0.0
27,23,1,47,0.0
28,23,1,27,0.0
29,23,1,13,0.0
30,23,1,18,0.0
31,23,1,22,0.0
32,23,1,18,0.0
33,23,1,22,0.0
34,23,1,23,0.0
35,23,1,10,0.0
0,24,0,0,0.0
1,24,0,0,0.0
2,24,0,0,0.0
3,24,0,0,0.0
4,24,0,0,0.0
5,24,1,2,0.0
6,24,1,15,0.0
7,24,1,15,0.0
8,24,1,15,0.0
9,24,1,20,0.0
10,24,1,45,0.0
11,24,1,30,0.0
12,24,1,36,0.0
13,24,1,23,0.0
14,24,1,33,0.0
15,24,1,30,0.0
16,24,1,34,0.0
17,24,1,37,0.0
18,24,1,3,0.0
19,24,0,0,0.0
20,24,0,0,0.0
21,24,0,0,0.0
22,24,1,10,0.0
23,24,1,21,0.0
24,24,1,51,0.0
25,24,2,22,0.0
26,24,1,40,0.0
27,24,1,50,0.0
28,24,1,20,0.0
29,24,1,13,0.0
30,24,1,18,0.0
31,24,1,11,0.0
32,24,1,39,0.0
33,24,1,24,0.0
34,24,1,23,0.0
35,24,1,4,0.0
0,25,0,0,0.0
1,25,0,0,0.0
2,25,0,0,0.0
3,25,0,0,0.0
4,25,0,0,0.0
5,25,1,2,0.0
6,25,1,10,0.0
7,25,1,14,0.0
8,25,1,23,0.0
9,25,1,20,0.0
10,25,1,32,0.0
11,25,1,43,0.0
12,25,1,41,0.0
13,25,1,36,0.0
14,25,2,21,0.0
15,25,1,21,0.0
16,25,1,39,0.0
17,25,1,29,0.0
18,25,1,16,0.0
19,25,1,2,0.0
20,25,1,5,0.0
21,25,1,4,0.0
22,25,1,23,0.0
23,25,1,37,0.0
24,25,1,21,0.0
25,25,1,24,0.0
26,25,1,30,0.0
27,25,1,18,0.0
28,25,1,29,0.0
29,25,1,16,0.0
30,25,1,20,0.0
31,25,1,50,0.0
32,25,1,34,0.0
33,25,1,19,0.0
34,25,1,6,0.0
35,25,1,5,0.0
0,26,0,0,0.0
1,26,0,0,0.0
2,26,0,0,0.0
3,26,0,0,0.0
4,26,1,1,0.0
5,26,2,201,0.0
6,26,1,114,0.0
7,26,1,42,0.0
8,26,1,25,0.0
9,26,1,17,0.0
10,26,1,32,0.0
11,26,1,44,0.0
12,26,1,34,0.0
13,26,1,33,0.0
14,26,1,42,0.0
15,26,1,40,0.0
16,26,1,35,0.0
17,26,1,26,0.0
18,26,1,14,0.0
19,26,1,13,0.0
20,26,1,8,0.0
21,26,1,19,0.0
22,26,2,19,0.0
23,26,1,32,0.0
24,26,1,18,0.0
25,26,1,14,0.0
26,26,1,42,0.0
27,26,1,27,0.0
28,26,1,37,0.0
29,26,1,19,0.0
30,26,1,27,0.0
31,26,1,26,0.0
32,26,1,19,0.0
33,26,1,16,0.0
34,26,1,13,0.0
35,26,1,7,0.0
0,27,0,0,0.0
1,27,0,0,0.0
2,27,0,0,0.0
3,27,0,0,0.0
4,27,2,195,0.0
5,27,1,11,0.0
6,27,2,214,0.0
7,27,5,506,0.0
8,27,2,190,0.0
9,27,2,264,0.0
10,27,1,45,0.0
11,27,1,37,0.0
12,27,1,61,0.0
13,27,1,26,0.0
14,27,1,27,0.0
15,27,1,23,0.0
16,27,1,32,0.0
17,27,1,30,0.0
18,27,1,10,0.0
19,27,1,21,0.0
20,27,1,5,0.0
21,27,1,17,0.0
22,27,1,17,0.0
23,27,1,26,0.0
24,27,1,30,0.0
25,27,1,31,0.0
26,27,1,49,0.0
27,27,1,28,0.0
28,27,1,22,0.0
29,27,1,24,0.0
30,27,1,30,0.0
31,27,2,22,0.0
32,27,1,13,0.0
33,27,1,10,0.0
34,27,1,4,0.0
35,27,1,9,0.0
0,28,0,0,0.0
1,28,0,0,0.0
2,28,0,0,0.0
3,28,1,6,0.0
4,28,1,72,0.0
5,28,1,110,0.0
6,28,6,477,0.0
7,28,1,92,0.0
8,28,2,179,0.0
9,28,1,201,0.0
10,28,2,216,0.0
11,28,2,248,0.0
12,28,4,433,0.0
13,28,1,31,0.0
14,28,1,21,0.0
15,28,1,31,0.0
16,28,1,40,0.0
17,28,1,34,0.0
18,28,1,15,0.0
19,28,1,14,0.0
20,28,1,17,0.0
21,28,1,15,0.0
22,28,1,15,0.0
23,28,1,20,0.0
24,28,1,16,0.0
25,28,1,48,0.0
26,28,1,41,0.0
27,28,1,21,0.0
28,28,1,22,0.0
29,28,1,30,0.0
30,28,1,33,0.0
31,28,1,18,0.0
32,28,1,21,0.0
33,28,1,15,0.0
34,28,1,4,0.0
35,28,1,11,0.0
0,29,0,0,0.0
1,29,0,0,0.0
2,29,1,1,0.0
3,29,5,241,0.0
4,29,2,174,0.0
5,29,4,305,0.0
6,29,1,145,0.0
7,29,1,129,0.0
8,29,2,254,0.0
9,29,2,192,0.0
10,29,5,594,0.0
11,29,3,391,0.0
12,29,1,186,0.0
13,29,1,66,0.0
14,29,1,45,0.0
15,29,1,50,0.0
16,29,1,61,0.0
17,29,1,40,0.0
18,29,1,30,0.0
19,29,1,27,0.0
20,29,2,32,0.0
21,29,1,21,0.0
22,29,1,22,0.0
23,29,1,34,0.0
24,29,1,42,0.0
25,29,1,30,0.0
26,29,1,27,0.0
27,29,1,50,0.0
28,29,1,35,0.0
29,29,1,17,0.0
30,29,1,17,0.0
31,29,1,19,0.0
32,29,1,20,0.0
33,29,1,8,0.0
34,29,1,1,0.0
35,29,1,5,0.0
0,30,0,0,0.0
1,30,1,38,0.0
2,30,2,187,0.0
3,30,4,247,0.0
4,30,1,152,0.0
5,30,3,282,0.0
6,30,5,510,0.0
7,30,1,139,0.0
8,30,1,120,0.0
9,30,5,572,0.0
10,30,3,318,0.0
11,30,7,503,0.0
12,30,1,49,0.0
13,30,1,72,0.0
14,30,1,66,0.0
15,30,1,69,0.0
16,30,1,68,0.0
17,30,1,42,0.0
18,30,1,40,0.0
19,30,1,41,0.0
20,30,1,28,0.0
21,30,1,32,0.0
22,30,1,47,0.0
23,30,1,60,0.0
24,30,2,34,0.0
25,30,1,36,0.0
26,30,1,33,0.0
27,30,1,28,0.0
28,30,1,25,0.0
29,30,1,26,0.0
30,30,1,20,0.0
31,30,1,30,0.0
32,30,1,20,0.0
33,30,1,22,0.0
34,30,1,1,0.0
35,30,1,3,0.0
0,31,1,59,0.0
1,31,1,73,0.0
2,31,5,310,0.0
3,31,2,195,0.0
4,31,1,29,0.0
5,31,2,145,0.0
6,31,1,47,0.0
7,31,3,340,0.0
